name,is_business,license_number,type,company,city,state,zip,county,licensed_since,expires,disciplined
Asap Realty Inc,True,478009974,LICENSED REAL ESTATE BROKER CORPORATION,Asap Realty Inc,Lockport,IL,60441,Will,06/21/2001,10/31/2026,N
Choice Realty Group Inc,True,478009979,LICENSED REAL ESTATE BROKER CORPORATION,Choice Realty Group Inc,Chicago,IL,60614,Cook,06/28/2001,10/31/2026,N
Reliant Realty And Financial Services Inc,True,478010021,LICENSED REAL ESTATE BROKER CORPORATION,Reliant Realty And Financial Services Inc,Schaumburg,IL,60194,Cook,09/20/2001,10/31/2026,N
Pci Real Estate Of Illinois Inc,True,478010025,LICENSED REAL ESTATE BROKER CORPORATION,Pci Real Estate Of Illinois Inc,Oswego,IL,60543,Kendall,09/21/2001,10/31/2026,N
Dow Realty Inc,True,478010077,LICENSED REAL ESTATE BROKER CORPORATION,Dow Realty Inc,Joliet,IL,60435,Will,12/26/2001,10/31/2026,N
Brakie Realty Inc,True,478010081,LICENSED REAL ESTATE BROKER CORPORATION,Brakie Realty Inc,Matteson,IL,60443,Cook,01/03/2002,10/31/2026,N
Doerr Auction & Realty Inc,True,478010148,LICENSED REAL ESTATE BROKER CORPORATION,Doerr Auction & Realty Inc,Vergennes,IL,62994,Jackson,03/26/2002,10/31/2026,N
Innovative Realty Inc,True,478010168,LICENSED REAL ESTATE BROKER CORPORATION,Innovative Realty Inc,Hickory Hills,IL,60457,Cook,04/10/2002,10/31/2026,N
Northside Realty Inc,True,478010271,LICENSED REAL ESTATE BROKER CORPORATION,Northside Realty Inc,Chicago,IL,60625,Cook,07/22/2002,10/31/2026,N
Presidential Brokers Inc,True,478010305,LICENSED REAL ESTATE BROKER CORPORATION,Presidential Brokers Inc,Champaign,IL,61820,Champaign,08/22/2002,10/31/2026,N
Grissom Schmitz Realty Inc,True,478010378,LICENSED REAL ESTATE BROKER CORPORATION,Grissom Schmitz Realty Inc,Pana,IL,62557,,11/01/2002,10/31/2026,N
"Knollenberg Real Estate & Auction Service, Ltd",True,478010385,LICENSED REAL ESTATE BROKER CORPORATION,"Knollenberg Real Estate & Auction Service, Ltd",Mason City,IL,62664,Mason,11/08/2002,10/31/2026,N
Lakefront Realty Group Inc,True,478010413,LICENSED REAL ESTATE BROKER CORPORATION,Lakefront Realty Group Inc,Chicago,IL,60614,Cook,12/04/2002,10/31/2026,N
Matanky Realty Group Inc,True,478010440,LICENSED REAL ESTATE BROKER CORPORATION,Matanky Realty Group Inc,Chicago,IL,60601,Cook,01/07/2003,10/31/2026,N
Wallace Partners Ltd,True,478010510,LICENSED REAL ESTATE BROKER CORPORATION,Realty Executives Fox Valley,Geneva,IL,60134,Kane,02/20/2003,10/31/2026,N
Dcg Appraisal Inc,True,478010524,LICENSED REAL ESTATE BROKER CORPORATION,Dcgrealty,Chicago,IL,60625,Cook,02/26/2003,10/31/2026,N
Ever Max Inc,True,478010536,LICENSED REAL ESTATE BROKER CORPORATION,Ever Max Inc,Lisle,IL,60532,Dupage,02/28/2003,10/31/2026,N
Discovery Group Real Estate,True,478010558,LICENSED REAL ESTATE BROKER CORPORATION,Discovery Group Real Estate,Chicago,IL,60647,Cook,03/12/2003,10/31/2026,N
Royal One Realty Inc,True,478012464,LICENSED REAL ESTATE BROKER CORPORATION,Royal One Realty Inc,Chicago,IL,60659,Cook,08/17/2006,10/31/2026,N
Mbg Consulting Inc,True,478010634,LICENSED REAL ESTATE BROKER CORPORATION,Mbg Consulting Inc,Chicago,IL,60611,Cook,04/29/2003,10/31/2026,N
Real Royal Realty Ltd,True,478010654,LICENSED REAL ESTATE BROKER CORPORATION,Real Toyal Realty Ltd,Melrose Park,IL,60160,Cook,05/28/2003,10/31/2026,N
Kenneth Mason Realty Inc,True,478012510,LICENSED REAL ESTATE BROKER CORPORATION,Kenneth Mason Realty Inc,Chicago,IL,60639,Cook,09/18/2006,10/31/2026,N
Burns & Company Incorporated,True,478010699,LICENSED REAL ESTATE BROKER CORPORATION,Burns & Company Incorporated,Lake Forest,IL,60045,Lake,07/08/2003,10/31/2026,N
Heartland Bank And Trust Company,True,478010702,LICENSED REAL ESTATE BROKER CORPORATION,Heartland Bank And Trust Company,Bloomington,IL,61702,Mclean,07/08/2003,10/31/2026,N
New Century Real Estate Investments Inc,True,478010708,LICENSED REAL ESTATE BROKER CORPORATION,New Century Real Estate Investments Inc,Chicago,IL,60634,Cook,07/19/2003,10/31/2026,N
1St Cornerstone Realty Inc,True,478012566,LICENSED REAL ESTATE BROKER CORPORATION,1St Cornerstone Realty Inc,Chicago,IL,60640,Cook,11/01/2006,10/31/2026,N
Eastern Advisors Inc,True,478010745,LICENSED REAL ESTATE BROKER CORPORATION,Eastern Advisors Inc,Grayslake,IL,60030,Lake,08/20/2003,10/31/2026,N
Two The Top Inc,True,478012631,LICENSED REAL ESTATE BROKER CORPORATION,Advantage Realty Group,Aurora,IL,60504,Dupage,12/14/2006,10/31/2026,N
Nhpmn-Gp Inc,True,478010770,LICENSED REAL ESTATE BROKER CORPORATION,Nhpmn-Gp Inc,Elmhurst,IL,60126,Dupage,09/12/2003,10/31/2026,N
Rallo & Associates Inc,True,478012649,LICENSED REAL ESTATE BROKER CORPORATION,Rallo & Associates Inc,Palos Heights,IL,60463,Cook,01/02/2007,10/31/2026,N
Rafalo & Rafalo Realty Group Inc,True,478010796,LICENSED REAL ESTATE BROKER CORPORATION,Rafalo & Rafalo Realty Group Inc,Chicago,IL,60631,Cook,10/06/2003,10/31/2026,N
All In One Real Estate Company,True,478012707,LICENSED REAL ESTATE BROKER CORPORATION,All In One Real Estate Company,Harrisburg,IL,62946,Saline,01/30/2007,10/31/2026,N
Patrick Real Estate Group Of Illinois,True,478010884,LICENSED REAL ESTATE BROKER CORPORATION,Patrick Real Estate Group Of Illinois,Elk Grove Village,IL,60007,Cook,12/30/2003,10/31/2026,N
Prism Corporate Realty Inc,True,478010906,LICENSED REAL ESTATE BROKER CORPORATION,Prism Corporate Realty Inc,Deer Park,IL,60010,Lake,01/20/2004,10/31/2026,N
Bjb Properties Inc,True,478012752,LICENSED REAL ESTATE BROKER CORPORATION,Bjb Properties Inc,Chicago,IL,60657,Cook,03/02/2007,10/31/2026,N
B & B Realty Inc,True,478012781,LICENSED REAL ESTATE BROKER CORPORATION,B & B Realty Inc,Plainfield,IL,60585,Will,03/19/2007,10/31/2026,N
Home Source Realty Inc,True,478012790,LICENSED REAL ESTATE BROKER CORPORATION,Home Source Realty Inc,Orland Park,IL,60467,Cook,03/20/2007,10/31/2026,N
Christi B Corp,True,478010989,LICENSED REAL ESTATE BROKER CORPORATION,Partners Real Estate Of Illinois,Schaumburg,IL,60193,Cook,03/12/2004,10/31/2026,N
Grapevine Realty Inc,True,478011016,LICENSED REAL ESTATE BROKER CORPORATION,Grapevine Realty Inc,Arlington Heights,IL,60004,Cook,03/30/2004,10/31/2026,N
Commercial Equity Corporation,True,478012840,LICENSED REAL ESTATE BROKER CORPORATION,Commercial Equity Corporation,Oak Park,IL,60302,Cook,04/17/2007,10/31/2026,N
New Market Realty Inc,True,478011017,LICENSED REAL ESTATE BROKER CORPORATION,New Market Realty Inc,Chicago,IL,60608,Cook,03/30/2004,10/31/2026,N
Smith'S Real Estate Services Ltd,True,478012862,LICENSED REAL ESTATE BROKER CORPORATION,Smith'S Real Estate Services Ltd,Watseka,IL,60970,Iroquois,05/08/2007,10/31/2026,N
Karas Real Estate And Development,True,478012863,LICENSED REAL ESTATE BROKER CORPORATION,Karas Real Estate And Development,Palos Heights,IL,60643,Cook,05/09/2007,10/31/2026,N
Nick Signorello Inc,True,478011056,LICENSED REAL ESTATE BROKER CORPORATION,Signorello Realty Inc,Oswego,IL,60543,,04/19/2004,10/31/2026,N
Southwestern Real Estate  Inc,True,478012891,LICENSED REAL ESTATE BROKER CORPORATION,Modo Real Estate,Wheaton,IL,60189,Dupage,05/30/2007,10/31/2026,N
Pro Via Realty Corp,True,478012892,LICENSED REAL ESTATE BROKER CORPORATION,Pro Via Realty Corp,Wilmette,IL,60091,Cook,05/31/2007,10/31/2026,N
Lynch Realty Inc,True,478011114,LICENSED REAL ESTATE BROKER CORPORATION,Sperry Van Ness Commercial Real Estate Advisors,Wheeling,IL,60090,Cook,05/27/2004,10/31/2026,N
Green City Realty Inc,True,478012895,LICENSED REAL ESTATE BROKER CORPORATION,Green City Realty Inc,Chicago,IL,60612,Cook,06/05/2007,10/31/2026,N
Pach Realty Inc,True,478011150,LICENSED REAL ESTATE BROKER CORPORATION,Pach Realty Inc,Park Ridge,IL,60068,Cook,06/23/2004,10/31/2026,N
Nld Exchange Inc,True,478011154,LICENSED REAL ESTATE BROKER CORPORATION,Nld Exchange Inc,Mchenry,IL,60050,Mchenry,06/23/2004,10/31/2026,N
Tailor Made Property Services Inc,True,478011207,LICENSED REAL ESTATE BROKER CORPORATION,Tailor Made Property Services Inc,Chicago,IL,60642,Cook,07/22/2004,10/31/2026,N
Micklin Corporation,True,478012987,LICENSED REAL ESTATE BROKER CORPORATION,Micklin Corporation,Worth,IL,60482,,08/21/2007,10/31/2026,N
North Branch Properties Inc,True,478013014,LICENSED REAL ESTATE BROKER CORPORATION,North Branch Properties Inc,Glenview,IL,60025,,09/06/2007,10/31/2026,N
Superior Realty Group,True,478011250,LICENSED REAL ESTATE BROKER CORPORATION,Superior Realty Group,Chicago,IL,60618,Cook,08/10/2004,10/31/2026,N
Buenavista Properties Corp,True,478013027,LICENSED REAL ESTATE BROKER CORPORATION,Buenavista Properties Corp,Aurora,IL,60506,Kane,09/17/2007,10/31/2026,N
Cuneen Inc,True,478013054,LICENSED REAL ESTATE BROKER CORPORATION,Beyond Properties Realty Group,Oak Park,IL,60301,Cook,10/04/2007,10/31/2026,N
Tempo Real Estate Inc,True,478011349,LICENSED REAL ESTATE BROKER CORPORATION,Tempo Real Estate Inc,Chicago,IL,60625,Cook,10/18/2004,10/31/2026,N
Netgar Investments Inc,True,478011355,LICENSED REAL ESTATE BROKER CORPORATION,Exit Re/Gar Realty Inc.,Waukegan,IL,60085,Lake,10/20/2004,10/31/2026,N
Global Investment Properties Inc,True,478013129,LICENSED REAL ESTATE BROKER CORPORATION,Global Investment Properties Inc,Lemont,IL,60439,Cook,12/13/2007,10/31/2026,N
Firm Properties Inc,True,478011357,LICENSED REAL ESTATE BROKER CORPORATION,Firm Properties Inc,Glenview,IL,60025,Cook,10/21/2004,10/31/2026,N
United Business Brokers Inc,True,478013144,LICENSED REAL ESTATE BROKER CORPORATION,Ultra Business Brokers,Lisle,IL,60532,Cook,12/24/2007,10/31/2026,N
Sj Realty Agency Inc,True,478011375,LICENSED REAL ESTATE BROKER CORPORATION,Sj Realty Agency Inc,Glenview,IL,60025,Cook,11/15/2004,10/31/2026,N
Market Pro Realty Inc,True,478013147,LICENSED REAL ESTATE BROKER CORPORATION,Market Pro Realty Inc,Alton,IL,62002,Madison,12/27/2007,10/31/2026,N
Ahi Accredited Referral Services Inc.,True,478011386,LICENSED REAL ESTATE BROKER CORPORATION,Ahi Accredited Referral Services Inc.,Franklin Park,IL,60131,Cook,11/22/2004,10/31/2026,N
First Choice Realty & Development Inc,True,478013157,LICENSED REAL ESTATE BROKER CORPORATION,First Choice Realty & Development Inc,Homer Glen,IL,60491,Cook,01/04/2008,10/31/2026,N
Mueller Real Estate Services Inc,True,478011492,LICENSED REAL ESTATE BROKER CORPORATION,Mueller Real Estate Services Inc,Darien,IL,60561,Dupage,02/16/2005,10/31/2026,N
Midwest Premiere Properties Inc,True,478025068,LICENSED REAL ESTATE BROKER CORPORATION,Keller Williams Premiere Properties,Glen Ellyn,IL,60137,Dupage,04/17/2008,10/31/2026,N
Sr Realty Group Inc,True,478025070,LICENSED REAL ESTATE BROKER CORPORATION,Sr Realty Group Inc,Skokie,IL,60077,Cook,04/17/2008,10/31/2026,N
M Rubin Realty Inc,True,478025074,LICENSED REAL ESTATE BROKER CORPORATION,M Rubin Realty Inc,Lincolnwood,IL,60712,Cook,04/23/2008,10/31/2026,N
Realtyline Co.,True,478011534,LICENSED REAL ESTATE BROKER CORPORATION,Realtyline Co.,Chicago,IL,60630,,03/08/2005,10/31/2026,N
Krs Properties Llc,True,478011556,LICENSED REAL ESTATE BROKER CORPORATION,Krs Properties Llc,Glencoe,IL,60022,Cook,03/16/2005,10/31/2026,N
R C Wessel & Associates Ltd,True,478011565,LICENSED REAL ESTATE BROKER CORPORATION,R C Wessel & Associates Ltd,La Grange,IL,60525,Cook,03/17/2005,10/31/2026,N
Ricciardi - Donovan Realty Inc,True,478011573,LICENSED REAL ESTATE BROKER CORPORATION,Ricciardi - Donovan Realty Inc,Northbrook,IL,60062,Cook,03/28/2005,10/31/2026,N
Real Estate Central Inc,True,478011614,LICENSED REAL ESTATE BROKER CORPORATION,Real Estate Central Inc,Sleepy Hollow,IL,60118,Kane,04/13/2005,10/31/2026,N
Caruso Development Corporation,True,478025198,LICENSED REAL ESTATE BROKER CORPORATION,Caruso Development Corporation,Hoffman Estates,IL,60169,Cook,09/05/2008,10/31/2026,N
Lisa'S Place Realty Inc,True,478025200,LICENSED REAL ESTATE BROKER CORPORATION,Lisa'S Place Realty Inc,Chicago,IL,60652,Cook,09/08/2008,10/31/2026,N
Raavstar Inc,True,478025211,LICENSED REAL ESTATE BROKER CORPORATION,Raavstar Inc,Naperville,IL,60564,Will,09/26/2008,10/31/2026,N
Adl Real Estate Valuation Inc,True,478011678,LICENSED REAL ESTATE BROKER CORPORATION,Adl Real Estate Valuation Inc,Carpentersville,IL,60110,,05/27/2005,10/31/2026,N
Estancia Realty Professional Corporation,True,478025219,LICENSED REAL ESTATE BROKER CORPORATION,Estancia Realty Professional Corporation,Blue Island,IL,60406,Cook,10/07/2008,10/31/2026,N
Vsd Real Estate Ltd,True,478025232,LICENSED REAL ESTATE BROKER CORPORATION,Vsd Real Estate Ltd,Joliet,IL,60432,,10/27/2008,10/31/2026,N
Elite Real Estate & Management Co,True,478025259,LICENSED REAL ESTATE BROKER CORPORATION,Elite Real Estate & Management Co,Park Ridge,IL,60068,Cook,12/04/2008,10/31/2026,N
Mega Usa Properties Inc,True,478011708,LICENSED REAL ESTATE BROKER CORPORATION,Mega Usa Properties Inc,Buffalo Grove,IL,60089,,06/09/2005,10/31/2026,N
Cts Real Estate Corp,True,478011717,LICENSED REAL ESTATE BROKER CORPORATION,Cts Real Estate Corp,Chicago,IL,60630,Cook,06/13/2005,10/31/2026,N
James W Conway Inc,True,478025283,LICENSED REAL ESTATE BROKER CORPORATION,Regional Realty Group,Plainfield,IL,60544,Will,01/06/2009,10/31/2026,N
Berg Properties Inc,True,478025289,LICENSED REAL ESTATE BROKER CORPORATION,Berg Properties Inc,Oak Park,IL,60301,Cook,01/12/2009,10/31/2026,N
Lipa Enterprises Inc,True,478011725,LICENSED REAL ESTATE BROKER CORPORATION,Priority One Real Estate And Auction,Westville,IL,61883,Vermilion,06/15/2005,10/31/2026,N
Capital Investment Realty Group Inc,True,478025299,LICENSED REAL ESTATE BROKER CORPORATION,Capital Investment Realty Group Inc,Lyons,IL,60534,Cook,01/28/2009,10/31/2026,Y
Adams Properties Services Inc,True,478011744,LICENSED REAL ESTATE BROKER CORPORATION,Adams Properties Services Inc,Belleville,IL,62221,Saint Clair,06/23/2005,10/31/2026,N
Clearview Management Inc,True,478025338,LICENSED REAL ESTATE BROKER CORPORATION,Clearview Management Inc,Schaumburg,IL,60195,Cook,03/16/2009,10/31/2026,N
Atwater Realty Corp,True,478025347,LICENSED REAL ESTATE BROKER CORPORATION,Atwater Group,Chicago,IL,60654,Cook,04/01/2009,10/31/2026,N
"Homeowners Realty, Llc",True,478011752,LICENSED REAL ESTATE BROKER CORPORATION,"Homeowners Realty, Llc",Chicago,IL,60639,Cook,06/27/2005,10/31/2026,N
Palm Real Estate Ventures Inc,True,478011756,LICENSED REAL ESTATE BROKER CORPORATION,Viking Management Services,Naperville,IL,60540,Dupage,06/27/2005,10/31/2026,N
The Leading Realtors Corp,True,478025363,LICENSED REAL ESTATE BROKER CORPORATION,The Leading Realtors Corp,Orland Park,IL,60467,,04/09/2009,10/31/2026,N
Crescent Lake Realty Inc,True,478011787,LICENSED REAL ESTATE BROKER CORPORATION,Ayers Realty Group,Oswego,IL,60543,Kendall,07/21/2005,10/31/2026,N
Baytop Inc,True,478011818,LICENSED REAL ESTATE BROKER CORPORATION,Kingsway Realty,Niles,IL,60714,Cook,08/05/2005,10/31/2026,N
Epic Investment Company,True,478011834,LICENSED REAL ESTATE BROKER CORPORATION,Epic Investment Company,Lombard,IL,60148,Dupage,08/16/2005,10/31/2026,N
Swanson Realty Ltd,True,478025390,LICENSED REAL ESTATE BROKER CORPORATION,Swanson Realty Ltd,Island Lake,IL,60042,Lake,05/12/2009,10/31/2026,N
Thanasouras Commercial Properties Inc,True,478011860,LICENSED REAL ESTATE BROKER CORPORATION,Thanasouras Commercial Properties Inc,Palos Park,IL,60464,,09/06/2005,10/31/2026,N
Golden City Realty Inc,True,478025400,LICENSED REAL ESTATE BROKER CORPORATION,Golden City Realty Inc,Chicago,IL,60630,Cook,05/28/2009,10/31/2026,N
Property Management Realty Inc,True,478011877,LICENSED REAL ESTATE BROKER CORPORATION,Property Management Realty Inc,St Charles,IL,60174,Kane,09/26/2005,10/31/2026,N
Realcom Realty Ltd,True,478011883,LICENSED REAL ESTATE BROKER CORPORATION,Realcom Realty Ltd,Roselle,IL,60172,Dupage,09/27/2005,10/31/2026,N
Mills Realty Inc,True,478025456,LICENSED REAL ESTATE BROKER CORPORATION,Mills Realty Inc,Chicago,IL,60645,Cook,07/16/2009,10/31/2026,N
Home Target Realty Inc,True,478025459,LICENSED REAL ESTATE BROKER CORPORATION,Home Target Realty Inc,Chicago,IL,60634,Cook,07/21/2009,10/31/2026,N
Riverside Management And Leasing,True,478011891,LICENSED REAL ESTATE BROKER CORPORATION,Riverside Management And Leasing,Gurnee,IL,60031,Lake,10/04/2005,10/31/2026,Y
Cambridge 701 Ltd,True,478025491,LICENSED REAL ESTATE BROKER CORPORATION,Cambridge 701 Ltd,Shorewood,IL,60404,Will,09/09/2009,10/31/2026,N
Villa Miel Realty Inc,True,478011927,LICENSED REAL ESTATE BROKER CORPORATION,Villa Miel Realty Inc,Broadview,IL,60155,Cook,10/29/2005,10/31/2026,N
Speedie Realty Inc,True,478025556,LICENSED REAL ESTATE BROKER CORPORATION,Speedie Realty Inc,Peoria Heights,IL,61616,Peoria,11/30/2009,10/31/2026,N
Bossco Realty Inc,True,478025565,LICENSED REAL ESTATE BROKER CORPORATION,Bossco Realty Inc,Chicago,IL,60607,Cook,12/07/2009,10/31/2026,N
D & W Management  1,True,478025589,LICENSED REAL ESTATE BROKER CORPORATION,D & W Management  1,Chicago,IL,60617,Cook,12/28/2009,10/31/2026,N
Elite Experts Inc,True,478025592,LICENSED REAL ESTATE BROKER CORPORATION,Elite Experts Inc,Northbrook,IL,60062,Cook,01/04/2010,10/31/2026,N
Cagans Realty Inc,True,478025617,LICENSED REAL ESTATE BROKER CORPORATION,Cagans Realty Inc,Skokie,IL,60076,Cook,02/08/2010,10/31/2026,N
Selective Realty Services Inc,True,478025621,LICENSED REAL ESTATE BROKER CORPORATION,Selective Realty Services Inc,Skokie,IL,60076,Cook,02/16/2010,10/31/2026,N
City Suburban Real Estate Of Ill Inc,True,478025623,LICENSED REAL ESTATE BROKER CORPORATION,City Suburban Real Estate Of Ill Inc,Orland Park,IL,60462,Cook,02/16/2010,10/31/2026,N
Arthur Realty Group Inc,True,478025654,LICENSED REAL ESTATE BROKER CORPORATION,Arthur Brokerage Group,South Barrington,IL,60010,Cook,04/01/2010,10/31/2026,N
Enterprise Realty Brokers Inc,True,478012105,LICENSED REAL ESTATE BROKER CORPORATION,Enterprise Realty Brokers Inc,Chicago,IL,60618,Cook,02/03/2006,10/31/2026,N
Vesta Realty Inc,True,478025675,LICENSED REAL ESTATE BROKER CORPORATION,Vesta Realty Inc,Chicago,IL,60641,Cook,04/30/2010,10/31/2026,N
Barnes Realty Inc,True,478025685,LICENSED REAL ESTATE BROKER CORPORATION,Isenhart Realty,Lanark,IL,61046,Carroll,05/07/2010,10/31/2026,N
Windy City Realtors Inc,True,478012137,LICENSED REAL ESTATE BROKER CORPORATION,Windy City Realtors Inc,Chicago,IL,60603,Cook,02/23/2006,10/31/2026,N
Tarrant And Harman Real Estate And Auction Corp.,True,478025734,LICENSED REAL ESTATE BROKER CORPORATION,Sports Afield Real Estate,Alton,IL,62002,,07/26/2010,10/31/2026,N
Sky Realty Group Inc,True,478012160,LICENSED REAL ESTATE BROKER CORPORATION,Sky Realty Group Inc,Chicago,IL,60618,Cook,03/06/2006,10/31/2026,N
Busimex Inc,True,478025750,LICENSED REAL ESTATE BROKER CORPORATION,Avian Realty Group Inc,Bartlett,IL,60103,Dupage,09/10/2010,10/31/2026,N
Waveland Property Group,True,478012175,LICENSED REAL ESTATE BROKER CORPORATION,Waveland Property Group,Wheaton,IL,60187,Dupage,03/10/2006,10/31/2026,N
Property Partners Inc,True,478025806,LICENSED REAL ESTATE BROKER CORPORATION,Property Partners Inc,Bartlett,IL,60103,Cook,12/10/2010,10/31/2026,N
Achieve Real Estate Group Inc,True,478025813,LICENSED REAL ESTATE BROKER CORPORATION,Achieve Real Estate Group Inc,Mount Prospect,IL,60056,Cook,12/23/2010,10/31/2026,N
Sigma Realty Inc,True,478012242,LICENSED REAL ESTATE BROKER CORPORATION,Sigma Realty Inc,Elmhurst,IL,60126,Dupage,04/03/2006,10/31/2026,N
Pappas Real Estate Inc,True,478012255,LICENSED REAL ESTATE BROKER CORPORATION,Pappas Real Estate Inc,Schaumburg,IL,60193,Cook,04/12/2006,10/31/2026,N
Corcoran Commercial Real Estate Co,True,478025826,LICENSED REAL ESTATE BROKER CORPORATION,Complex Management Of St Charles,St Charles,IL,60174,,01/06/2011,10/31/2026,N
Summit Commercial Realty Inc,True,478012257,LICENSED REAL ESTATE BROKER CORPORATION,Summit Commercial Realty Inc,Kildeer,IL,60047,Lake,04/12/2006,10/31/2026,N
Realty Champions Inc,True,478025834,LICENSED REAL ESTATE BROKER CORPORATION,Realty Champions Inc,Roselle,IL,60172,Dupage,01/24/2011,10/31/2026,N
Carl Miller & Son Inc,True,478025866,LICENSED REAL ESTATE BROKER CORPORATION,Carl Miller & Son Inc,Evanston,IL,60201,Cook,03/30/2011,10/31/2026,N
Three Realty Group Inc,True,478012310,LICENSED REAL ESTATE BROKER CORPORATION,Three Realty Group Inc,Chicago,IL,60630,Cook,05/16/2006,10/31/2026,N
Compass Reo Inc,True,478025873,LICENSED REAL ESTATE BROKER CORPORATION,Compass Reo Inc,Aurora,IL,60506,Kane,04/06/2011,10/31/2026,N
New London Realty Inc,True,478012336,LICENSED REAL ESTATE BROKER CORPORATION,New London Realty Inc,Inverness,IL,60067,Cook,05/25/2006,10/31/2026,N
Storefront Properties Inc,True,478025935,LICENSED REAL ESTATE BROKER CORPORATION,Storefront Properties Inc,Chicago,IL,60626,Cook,06/24/2011,10/31/2026,N
Right Fit Realty Corporation,True,478025952,LICENSED REAL ESTATE BROKER CORPORATION,Right Fit Realty Corporation,Olympia Fields,IL,60461,,07/07/2011,10/31/2026,N
Reality Realtors  Corp,True,478025976,LICENSED REAL ESTATE BROKER CORPORATION,Reality Realtors  Corp,Elgin,IL,60120,Kane,08/25/2011,10/31/2026,N
Jcp Realty Group Inc,True,478025992,LICENSED REAL ESTATE BROKER CORPORATION,Jcp Realty Group Inc,Hawthorn Woods,IL,60047,Lake,09/15/2011,10/31/2026,N
Protech Realty,True,478012500,LICENSED REAL ESTATE BROKER CORPORATION,Protech Realty,Plainfield,IL,60544,Kendall,09/08/2006,10/31/2026,N
